Symbol	logFC	logCPM	PValue	FDR
ULK4	-1.185278909	1.661476517	2.88E-07	4.61E-06
FADD	0.565045707	4.68522139	1.05E-05	0.000106701
BATF2	1.182014817	1.562188681	4.65E-05	0.000384309
FAM83B	0.700679574	4.802367051	1.91E-08	4.07E-07
RNF187	0.5297195	6.783247961	1.87E-07	3.13E-06
DDIT4	1.024412598	8.229309967	2.38E-25	6.02E-23
TTC39C	-0.512920552	4.967267046	1.80E-05	0.000169581
IRF2	0.629176588	3.934668696	1.81E-05	0.00017026
ARF4	0.447917624	8.089990297	3.17E-05	0.000275694
SERINC2	0.540413781	5.003505329	1.47E-05	0.000142599
FAM84B	0.58392337	7.492346539	4.18E-09	1.04E-07
TMEM208	0.83348856	3.904823307	4.68E-08	9.07E-07
SNTB2	-0.469734392	6.196012515	1.14E-05	0.000115094
ZNF507	-0.38988963	6.324808163	0.000106056	0.000773168
RNF181	0.696096185	4.32649707	9.14E-06	9.52E-05
ZNF608	-0.538310733	4.373068398	4.09E-05	0.000345475
PPIC	0.530121863	4.729948295	4.46E-05	0.000371156
COL4A3	-0.739181056	4.284310907	3.28E-08	6.60E-07
MAP2K1	0.456357193	5.945817455	2.69E-05	0.000239449
PARM1	-0.571131505	5.032995945	2.74E-06	3.32E-05
ARMC4	-0.972414636	5.280664476	6.74E-18	7.39E-16
NSMCE1	0.426433298	5.949964131	0.000102239	0.000749984
RGS14	1.23087508	2.605357093	2.17E-08	4.54E-07
SH3TC2	-0.828084865	3.669603642	1.63E-08	3.53E-07
PTAFR	1.674601864	1.521338624	8.62E-09	1.99E-07
CXCL8	2.292442875	4.965917132	2.46E-12	1.19E-10
CHRNA5	-0.587482047	3.619888667	9.35E-05	0.00069574
AGPAT2	0.685302651	5.045211465	1.84E-08	3.91E-07
MT1E	-1.661879964	5.779827145	3.04E-51	3.59E-48
PCDH7	-0.806648737	7.976819429	1.09E-18	1.39E-16
P2RY1	-0.843958628	2.329433045	8.12E-05	0.000618543
TMEM154	0.806235475	3.248560284	2.44E-06	3.01E-05
CHRNB1	0.649594181	4.586505796	1.21E-06	1.61E-05
SLC16A5	-0.732628287	5.2676812	1.55E-10	5.15E-09
FAM161A	-0.703007795	3.689330583	2.17E-06	2.70E-05
FOS	-0.772337748	4.085725044	2.61E-08	5.35E-07
SLC30A1	-1.097081672	5.043594159	1.88E-20	2.92E-18
NFXL1	-0.545183578	5.754806069	2.77E-07	4.44E-06
DENND5B	-0.831387848	5.65764144	6.90E-14	4.17E-12
LONRF2	-0.743710947	3.772925284	1.62E-07	2.76E-06
TMC7	0.962359211	3.767112937	2.98E-10	9.38E-09
SDR16C5	1.443632895	2.811106699	1.36E-12	6.99E-11
MINA	-0.422324683	6.092530394	5.84E-05	0.000462894
PAQR8	-0.789845909	4.088940451	8.30E-09	1.92E-07
PRKCDBP	1.323656221	3.025316344	1.14E-10	3.89E-09
HS6ST2	-0.580099473	5.295889373	7.92E-07	1.11E-05
LRRC8E	0.58548767	4.354337251	2.03E-05	0.000188719
C11orf24	0.623161858	4.956004026	5.96E-07	8.69E-06
C9orf16	0.523120902	4.967380512	0.000100197	0.000736531
TRIM8	0.785145492	7.083029503	1.53E-14	1.02E-12
CDC42BPG	0.529159314	5.32415289	6.42E-06	6.96E-05
JUNB	0.524563441	6.825903153	7.50E-07	1.06E-05
CANT1	0.47833707	6.809788528	3.08E-06	3.69E-05
CHST11	0.513455472	4.654245341	5.57E-05	0.000445373
KRT19	1.228616219	10.30800081	1.01E-37	5.95E-35
KRT15	1.938017345	5.626071933	6.99E-52	8.99E-49
CDK5R2	2.157504091	0.477903188	1.32E-05	0.000129951
ENC1	-2.049151733	5.246514336	2.39E-73	1.13E-69
SPSB1	0.562054938	4.076638296	9.16E-05	0.000684774
PLEKHG5	0.49833574	5.684822685	9.40E-06	9.74E-05
TMEM51	0.760568314	4.871713945	2.96E-09	7.64E-08
CTPS1	-0.442488151	5.707710208	5.01E-05	0.000407431
CYP4F11	0.6774578	5.56787605	3.17E-09	8.10E-08
MOB3A	0.837243467	5.33188421	1.63E-11	6.46E-10
MTBP	-0.547405728	4.204236001	4.56E-05	0.000377867
ISG20	1.53446035	2.817656162	3.40E-14	2.14E-12
CEBPB	0.679031273	5.846884429	6.92E-09	1.63E-07
BSG	0.408235565	8.749971934	2.06E-05	0.000190532
CERS6	-0.404770571	7.37737315	3.05E-05	0.000266408
GNB2	0.690653199	6.875226948	1.29E-11	5.21E-10
GTPBP2	0.859213854	7.114622702	2.76E-16	2.37E-14
MANEA	-0.554696874	4.972903171	2.88E-06	3.47E-05
PPP1CA	0.452612062	6.954126238	8.34E-06	8.78E-05
CORO1B	0.865018423	6.051681498	4.67E-15	3.35E-13
NAA16	-0.678540194	4.639310193	2.98E-08	6.06E-07
DCP2	-0.38471197	6.699208518	9.20E-05	0.000686304
METAP1D	-0.602082444	4.183715997	5.88E-06	6.44E-05
EGFL7	0.621274323	4.57455017	4.89E-06	5.50E-05
DHCR7	0.588352131	7.492770253	2.48E-09	6.50E-08
NBEA	-0.601316503	4.525694511	1.37E-06	1.80E-05
MYEOV	0.636855768	6.486757411	7.01E-10	2.07E-08
RELA	0.642108351	6.376955213	7.52E-10	2.19E-08
HPSE	-0.646815473	4.008646564	3.14E-06	3.75E-05
NOC3L	-0.51710478	6.146942238	6.85E-07	9.83E-06
RHOD	0.928822198	4.452083164	2.32E-11	8.91E-10
ABLIM3	0.487517441	5.407414914	4.59E-05	0.000380465
KIAA1919	-0.681487346	3.868361417	7.15E-07	1.02E-05
GPR137	0.824665298	2.868902406	1.74E-05	0.000165255
MMRN2	0.925895949	3.104916882	2.61E-07	4.22E-06
FAM86B3P	-1.115752655	2.710261558	2.90E-09	7.52E-08
PPP1R14B	0.632311327	5.243070252	1.37E-07	2.38E-06
SMARCC1	-0.394616279	8.538114649	2.29E-05	0.00020849
PTPRM	0.510022078	5.207876274	2.12E-05	0.000195348
GMPPB	0.632601963	4.210931297	1.07E-05	0.000108996
NABP1	-0.387532009	6.442258401	8.39E-05	0.000637803
CEP83	-0.660172526	4.773628725	3.80E-08	7.52E-07
SCAI	-0.618086479	5.540337096	1.99E-08	4.20E-07
SLC19A1	-0.699469741	4.244390171	1.40E-07	2.43E-06
RCE1	0.647331369	4.012021057	1.22E-05	0.000121641
PSMD1	0.442429131	7.534215536	8.10E-06	8.56E-05
JUP	0.98168005	8.773140329	1.93E-20	2.97E-18
EIF1	0.465519546	9.171886847	2.73E-06	3.31E-05
DPY19L1	-0.548482558	6.715148387	3.53E-08	7.05E-07
GOLIM4	-0.582353114	5.011794341	6.99E-07	1.00E-05
RBM4	-0.671439009	3.231996045	1.62E-05	0.000155766
GNG5	0.442871955	6.4028901	2.25E-05	0.000205421
MSRB3	-0.753446889	3.488024607	6.20E-07	9.00E-06
MGA	-0.487523338	7.128590208	2.54E-05	0.000228969
EXO1	-0.636717163	3.978399613	8.57E-06	9.01E-05
ANKRD36C	-0.903377766	3.629712817	6.81E-05	0.000529684
UGT8	-0.968993417	4.864433992	6.61E-16	5.34E-14
SLC29A2	-0.429607969	5.475359748	0.000110579	0.000801188
FZD4	-0.59897079	4.156514243	7.79E-06	8.28E-05
YIF1A	0.64334104	4.55691547	9.60E-06	9.93E-05
SEZ6L2	0.470372628	6.469107282	6.21E-06	6.76E-05
NA	1.041418542	2.342259978	4.74E-06	5.35E-05
KLC2	0.736398143	5.837585642	5.07E-11	1.85E-09
ATR	-0.897937224	5.926381059	3.90E-17	3.94E-15
UBE2C	0.5753566	6.042073106	1.24E-07	2.19E-06
PSMD2	0.427660075	7.959579658	7.87E-06	8.35E-05
DDIT3	0.689095396	5.851010325	3.68E-09	9.25E-08
DCTN2	0.573562959	6.531051137	2.34E-08	4.86E-07
ARHGAP1	0.553987844	6.067012835	1.03E-06	1.39E-05
ATG13	0.406347176	6.481854181	9.14E-05	0.000683631
ZNF519	-0.865595057	3.00660936	3.73E-07	5.73E-06
CLTB	0.708227646	4.806181898	2.26E-08	4.71E-07
CCDC14	-0.473766867	6.563987736	9.69E-06	0.000100124
CLCF1	0.746458017	4.439171163	5.09E-08	9.80E-07
ALG10B	-0.706811533	4.021234191	7.47E-07	1.06E-05
DRAP1	0.486211698	6.133582474	6.10E-06	6.66E-05
C11orf68	0.641673139	5.234107834	1.13E-07	2.02E-06
FOSL1	0.897663057	7.093255278	2.95E-19	3.98E-17
NR2F1	-1.318759313	6.228033528	2.90E-38	1.93E-35
TOMM5	-1.434423581	1.852993819	1.39E-10	4.67E-09
ZNF169	-0.886618094	2.397777879	8.33E-06	8.77E-05
SFN	1.706547152	7.885036264	5.43E-63	1.10E-59
BAIAP2	0.614284906	6.169528862	4.09E-08	8.05E-07
ZDHHC21	-0.491942511	5.098769551	2.19E-05	0.000201746
ARL4D	0.747722656	3.004142018	8.25E-05	0.000628017
TUBB6	0.575420931	6.114991868	4.71E-07	7.09E-06
MBLAC2	-0.85072929	4.005051566	1.16E-09	3.22E-08
SSNA1	0.664935373	4.411585174	1.27E-06	1.67E-05
DLEU1	-1.081238024	3.198425927	6.93E-12	2.96E-10
ATAD5	-0.811933676	3.954489034	7.27E-09	1.71E-07
SLC35G1	-0.966243791	3.650359181	1.00E-09	2.82E-08
SPRYD4	-0.845545149	3.013624789	7.17E-07	1.02E-05
B3GNT5	0.56401496	6.404548912	9.76E-08	1.77E-06
MYO1D	0.708642601	7.314652626	2.31E-12	1.12E-10
BDNF	-1.375262401	4.641412061	2.72E-28	8.75E-26
SEC24C	0.390652649	7.165889272	7.28E-05	0.000563413
RHOG	0.512003553	4.70695087	5.33E-05	0.00043002
EPS8L2	0.437687752	6.73910153	3.93E-05	0.00033311
PDDC1	-0.465699563	5.229007309	4.66E-05	0.000384839
DLGAP1-AS1	-0.673106136	3.219982701	2.20E-05	0.000202124
PAWR	-0.518627531	6.682889246	1.17E-07	2.07E-06
PTRF	0.468523832	7.18877391	2.91E-06	3.51E-05
ZBED2	-0.694629981	3.16379925	2.25E-05	0.000205421
SLC25A22	0.502962433	5.507539962	1.12E-05	0.000113607
RPLP2	0.383729848	8.628794381	9.52E-05	0.000706845
JUN	1.095879644	6.295663145	1.35E-22	2.61E-20
PNPLA2	0.500170974	6.209199242	3.80E-06	4.43E-05
NAALADL2	-1.318996621	2.056941408	9.01E-10	2.56E-08
CD151	0.602659599	7.35311726	9.19E-09	2.10E-07
PVRL3	-0.862953886	6.672838401	8.74E-19	1.12E-16
FLII	0.684276166	7.673127584	3.49E-12	1.62E-10
ALS2CL	0.488113336	5.10660044	6.89E-05	0.000534844
DDX10	-0.534182028	6.261421941	2.91E-07	4.62E-06
NDUFV2	-0.973475585	1.930091552	3.17E-06	3.78E-05
PLEC	0.658151237	10.4922035	0.000107413	0.000780646
DNAJC22	-0.55652182	5.662439494	3.60E-07	5.58E-06
CEP295NL	-1.234969463	0.865371717	2.56E-05	0.000229888
BEND3	-0.694009015	3.296576712	1.68E-05	0.000160637
CTNNBIP1	0.642049977	4.892881548	3.25E-07	5.06E-06
KCTD12	-1.005849508	2.120445166	8.91E-06	9.35E-05
PFAS	-0.493088717	5.135941233	3.43E-05	0.000295903
TRIML2	0.693585795	2.923148046	9.66E-05	0.000715461
SAMD4B	0.844549393	7.593131389	2.21E-16	1.93E-14
ALOXE3	0.898725714	2.629253922	4.35E-06	4.97E-05
CALR	0.477164645	8.921873504	6.49E-07	9.35E-06
TMEM151A	1.01198255	3.083003292	1.13E-07	2.01E-06
CLK3	0.465964329	5.637337807	3.91E-05	0.000331357
ARID3B	1.052101616	3.192378113	1.74E-09	4.69E-08
FJX1	-0.82195028	2.711686819	1.74E-05	0.000165471
MAF1	0.501528672	6.378977946	3.36E-06	3.97E-05
ARL14	2.289262587	0.343098283	6.14E-06	6.70E-05
APOBEC3B	1.660673238	3.285503767	4.44E-18	5.02E-16
PCBP1-AS1	-0.798800804	4.669019894	2.72E-11	1.02E-09
MYADM	0.729962443	7.212236001	4.64E-13	2.55E-11
B3GNT3	0.879446688	5.14670186	2.95E-12	1.40E-10
C14orf119	0.547003643	5.458408887	2.69E-06	3.28E-05
PPP1R14BP3	0.604585239	3.571390913	0.000121718	0.000871184
LYNX1	-1.012282656	1.509596727	9.57E-05	0.00070955
FAR2P1	-1.050168986	2.070758754	2.45E-06	3.01E-05
FGD6	0.914955783	6.61015019	4.71E-17	4.69E-15
MTURN	-0.813854968	4.325503398	3.68E-10	1.14E-08
EMC3-AS1	-1.00301795	2.445871486	2.91E-07	4.62E-06
TMEM64	-0.62597271	5.989000055	9.74E-09	2.20E-07
SMG1P3	-1.232679903	1.397158592	2.02E-06	2.53E-05
SSR4	0.494903078	5.847464754	4.35E-05	0.000363299
CAPS2	-0.538806052	4.406855908	1.57E-05	0.000151912
D2HGDH	-0.735290593	4.310041995	2.40E-07	3.93E-06
NQO1	-0.410495105	8.558203275	6.93E-06	7.46E-05
PJA1	0.675764743	4.723286674	1.58E-07	2.69E-06
DDX60L	-0.453928065	7.036053023	5.08E-06	5.68E-05
DDN	-0.883813768	2.872808896	4.52E-07	6.86E-06
RAP2B	0.540453542	7.341794143	3.58E-08	7.15E-07
C6orf223	0.566913205	5.803387525	4.93E-07	7.36E-06
GPR135	-1.378809154	3.070827673	3.73E-18	4.29E-16
ATG9B	1.499108038	2.595742675	4.41E-13	2.44E-11
C5orf30	-0.538011829	4.087202966	8.00E-05	0.000611586
COPG1	0.472505092	8.362399126	6.24E-07	9.02E-06
CLDN7	0.804865692	7.660345128	1.05E-14	7.20E-13
PRKAG1	0.470279789	6.13374279	1.12E-05	0.000112936
NOP10	0.474744475	5.781932742	3.80E-05	0.000323823
RAD51B	-0.784968725	2.563060408	1.61E-05	0.000155214
EXT1	0.497672848	6.124470603	2.82E-06	3.41E-05
SYNM	-0.54930129	4.095360222	4.16E-05	0.000351227
NPLOC4	0.633931239	7.947638429	1.27E-10	4.28E-09
MFSD5	0.76359954	3.589642758	3.57E-06	4.18E-05
CCNYL2	-0.814878	2.478794741	2.96E-05	0.000259852
ANXA2	0.552339924	9.351323305	2.03E-08	4.29E-07
RGS6	-0.883491898	3.195778796	2.77E-08	5.67E-07
C1orf116	2.072213202	4.498457513	2.80E-45	2.47E-42
RRP7BP	-0.674128285	3.143374412	5.56E-05	0.000445161
ZNF721	-0.527553155	5.72757652	1.32E-06	1.74E-05
SRPR	0.383635057	7.185395728	9.34E-05	0.000695295
SPATA13	-0.455758202	5.514468984	3.18E-05	0.000276423
DDX41	0.499898915	5.941416735	3.60E-06	4.20E-05
BCOR	-0.637740077	5.297233773	1.12E-08	2.50E-07
UPP1	1.648536043	5.324758009	3.59E-36	1.82E-33
NA	0.722436368	3.177934798	4.04E-05	0.00034207
RBM12B	-0.602333638	6.849193962	8.89E-10	2.53E-08
IQGAP3	0.71533226	6.547372719	1.01E-11	4.20E-10
SCN5A	-0.656939324	3.34484113	2.50E-05	0.000226149
HTR7P1	-1.436144873	1.438562143	5.58E-07	8.23E-06
SMTN	0.620008803	6.308114414	3.04E-09	7.83E-08
NPW	0.630225212	4.04257537	5.48E-05	0.000440499
ST6GALNAC3	-0.924303447	1.81419803	7.50E-05	0.000578816
ACTG1	0.564100669	12.1228378	1.61E-09	4.37E-08
TACSTD2	1.695954552	5.371425244	3.34E-39	2.36E-36
CCSER1	-0.894353069	2.463413935	3.38E-06	3.99E-05
ZDHHC23	-0.745826377	4.880789593	2.02E-10	6.53E-09
MROH7	-1.645913204	0.856315691	2.53E-07	4.11E-06
PKP3	0.554841138	6.23437698	3.54E-07	5.49E-06
CSF1	0.75358091	2.657294232	9.52E-05	0.000706845
MAML2	-1.04795796	2.859119247	8.66E-10	2.47E-08
KNTC1	-0.706478667	6.074803101	4.86E-12	2.17E-10
WDR27	-0.886405834	5.25856238	3.26E-15	2.40E-13
PDE4B	-0.722667181	7.307847383	2.13E-14	1.39E-12
09-sep	0.416522901	8.510685832	1.78E-05	0.000168669
AMER1	-0.935138127	3.245143482	3.80E-09	9.54E-08
FAM110C	0.951486623	6.107921006	1.71E-15	1.32E-13
TMED9	0.532509394	6.790753644	4.99E-07	7.44E-06
H1FX	0.439028105	6.792304479	3.30E-05	0.000285204
FAM227A	-0.886460355	3.654413563	7.33E-10	2.15E-08
MAFF	0.467477089	5.169610353	6.61E-05	0.000516166
SEMA4B	0.784824504	5.982375946	1.52E-11	6.07E-10
CIB1	0.863041262	5.473669591	2.83E-12	1.35E-10
HSF1	0.414377288	6.582036359	8.47E-05	0.000641107
TNFAIP2	0.459920058	5.840322589	3.58E-05	0.00030673
PRMT3	-0.570900709	5.170785348	5.30E-06	5.90E-05
UBALD2	0.975231793	5.737019625	8.48E-18	9.08E-16
ZBTB37	-0.750283287	5.59110382	5.40E-11	1.95E-09
GAS2L1	0.572661303	4.157957755	4.19E-05	0.000353544
ATP6V0A2	-0.547517778	5.21169047	1.32E-06	1.73E-05
HGS	0.476743377	7.13975499	1.63E-06	2.09E-05
IFNLR1	0.677694737	4.274632729	9.76E-07	1.34E-05
GPRIN3	-1.270957054	1.306807801	1.54E-06	1.99E-05
L3MBTL1	-0.505936174	4.848615615	1.72E-05	0.000163887
P4HB	0.460431303	10.19048034	5.68E-07	8.34E-06
PSMD13	0.442820581	6.71348957	2.56E-05	0.000229929
PBX1	-1.258523316	4.466275746	2.85E-23	5.85E-21
SHC4	1.1752554	1.615602419	7.66E-05	0.000589968
BRWD1	-0.591990685	7.11761633	8.14E-09	1.89E-07
C16orf52	-0.658885707	5.568903023	1.86E-09	4.98E-08
ADAMTSL5	0.581716892	3.876590346	0.000116107	0.000836098
SLC52A2	0.587296651	5.399477983	1.04E-06	1.40E-05
PCYT2	0.666410149	5.938787368	1.67E-09	4.52E-08
NAT8L	-0.565162438	3.792776695	0.000106919	0.000777459
DNAH14	-0.83140962	4.627968464	5.02E-12	2.22E-10
NPIPB4	-1.156478603	1.392217426	1.47E-05	0.000142706
THNSL1	-0.817831627	3.920904573	1.67E-08	3.60E-07
PTCH1	-0.759048255	3.955709093	2.02E-08	4.28E-07
ZNF566	-0.715265047	3.383344036	6.28E-06	6.83E-05
BCL9L	0.571839444	8.35373423	9.00E-08	1.64E-06
01-mar	-0.768911069	3.496866284	4.61E-07	6.96E-06
PRELID2	-0.913623426	2.93948996	5.06E-08	9.75E-07
INSIG1	0.606204313	7.773155974	7.15E-10	2.10E-08
C6orf1	1.013292267	3.030131753	7.32E-08	1.37E-06
KTN1-AS1	-0.89107624	2.869452617	6.23E-07	9.02E-06
LYRM7	-0.721701824	4.959699383	7.53E-10	2.19E-08
ZNF397	-0.632942726	5.696404108	3.11E-09	8.00E-08
TEAD1	-0.777986324	7.92015459	1.46E-14	9.80E-13
SESTD1	-0.671256785	4.737414319	3.24E-08	6.53E-07
DYNC2H1	-0.88605706	2.908232491	2.91E-07	4.62E-06
CHP1	0.431196806	7.740075453	7.53E-06	8.02E-05
SIRT7	0.635890953	5.547851931	2.14E-07	3.57E-06
ISG15	1.097036485	4.405547656	2.75E-13	1.55E-11
EXD3	-0.59621916	3.801888989	2.70E-05	0.000240856
SAMD11	-1.842201999	0.878211323	5.19E-08	9.96E-07
SPRY4	-0.394014757	7.546278049	2.45E-05	0.000221351
THSD4	0.49603842	6.128953025	7.32E-06	7.84E-05
FANCA	-0.641455809	5.564085719	4.35E-09	1.08E-07
FANCM	-0.621270638	3.848682872	1.36E-05	0.000134131
EIF4EBP1	0.514928236	5.618120607	6.52E-06	7.07E-05
ARL4C	0.950734761	3.658989586	5.63E-10	1.71E-08
TMEM221	1.077886657	1.724569923	6.09E-05	0.000481411
WNT7B	1.317408703	4.052053656	5.43E-19	7.10E-17
HNRNPU-AS1	-1.095826024	4.576828473	2.72E-19	3.73E-17
TUBB4B	0.511834719	7.762950044	9.95E-08	1.80E-06
C22orf34	-0.6056705	4.200417849	7.63E-06	8.11E-05
S100A16	1.257368277	7.052795177	5.08E-32	2.18E-29
PTAR1	-0.39393201	6.815481069	4.99E-05	0.000406895
SLC4A5	-1.290091755	0.987951094	5.54E-05	0.000443845
TMEM120B	-0.530697524	5.071592184	4.01E-06	4.62E-05
NHLRC3	-0.572212301	4.330243324	1.28E-05	0.000127007
GJB3	1.373265783	5.799674779	1.04E-32	4.75E-30
KCTD21	0.661752438	3.449386962	6.42E-05	0.000504895
ADAT2	-0.813017352	5.085301863	8.80E-13	4.68E-11
TMEM120A	0.868917212	3.452283071	1.72E-07	2.91E-06
SP6	0.61248003	4.133161986	1.38E-05	0.000135791
CLDN4	1.098862928	8.573395392	1.84E-25	4.92E-23
ZNF573	-1.354204497	1.926720659	3.38E-09	8.61E-08
CRYM-AS1	-1.308346511	0.811195419	1.64E-05	0.000157427
S100A13	0.798471685	5.007439358	3.96E-10	1.22E-08
ZNF33A	-0.45573485	5.94398363	2.20E-05	0.000202124
S100A14	1.02043812	7.936447808	2.16E-25	5.55E-23
GJB4	1.463794272	1.740400009	8.62E-08	1.58E-06
FAT4	-1.450511757	2.380651704	1.71E-14	1.14E-12
ACADSB	-0.448952013	5.555802314	4.99E-05	0.000406389
STK40	0.6673383	5.741816523	8.84E-09	2.03E-07
GREB1	-0.688815309	3.407453794	1.02E-05	0.000104477
SRGAP3	-0.896482409	3.429978357	8.75E-09	2.02E-07
NA	-0.78307822	4.439902057	3.57E-10	1.11E-08
ZBTB44	-0.465245186	6.321639629	4.62E-06	5.24E-05
CD55	0.77574911	7.18394397	1.73E-12	8.56E-11
ZNF124	-1.013541397	2.821487772	5.51E-09	1.33E-07
SPTSSB	-0.583116064	4.188785504	1.05E-05	0.000106701
XRCC2	-1.175920144	4.022560343	2.50E-17	2.62E-15
ZNF782	-0.883985351	2.463943707	2.34E-06	2.89E-05
MMP1	5.945226619	0.85464245	2.43E-18	2.82E-16
LINC00173	-1.105230664	3.149217824	1.35E-11	5.40E-10
ZFP62	-0.459066809	5.201729735	9.37E-05	0.00069699
HSH2D	0.646945039	4.798597888	5.54E-07	8.18E-06
ZNF33B	-0.52222161	5.324860323	9.28E-06	9.62E-05
NF1	-0.652206893	6.208439683	2.72E-09	7.10E-08
VKORC1L1	-0.504756306	6.39189416	4.83E-07	7.23E-06
COL27A1	-0.690621864	4.092152743	2.81E-07	4.51E-06
SNHG17	-0.539182754	4.20840068	4.47E-05	0.000371409
ZNF239	-1.453737573	1.995933127	3.66E-09	9.22E-08
NHLRC2	-0.507867152	7.393209488	1.84E-07	3.09E-06
LAMB3	1.482778012	7.384499826	4.95E-47	5.00E-44
PDLIM7	0.781846967	6.171236987	9.22E-13	4.87E-11
SLC39A10	0.615835077	6.947414437	7.01E-10	2.07E-08
CASP4	0.773752975	5.220626017	8.30E-11	2.87E-09
WDR45	0.775266734	5.050669752	2.08E-10	6.72E-09
SERTAD1	0.822543854	4.399369482	4.68E-09	1.15E-07
MAFG	0.580863419	6.83494057	1.17E-08	2.60E-07
SLC6A17	0.658261949	5.064772642	4.43E-08	8.67E-07
PGAP1	-0.936488482	4.449200002	3.14E-13	1.75E-11
SRC	0.451763174	5.851605394	4.05E-05	0.000342499
ACSL5	-0.357066189	8.443226784	1.00E-04	0.000735751
ZNF165	0.717086517	4.299352867	2.08E-07	3.47E-06
DDI2	-0.485890199	6.166391463	4.02E-06	4.63E-05
LRP10	0.819886672	6.966988751	1.90E-15	1.45E-13
OGDHL	-0.565237362	4.028651134	4.79E-05	0.000393652
PDGFA	0.749557296	4.713094082	5.73E-09	1.38E-07
RPF2	-0.471750347	5.7480283	0.000103414	0.000757754
ENPP1	-1.048399616	4.043095326	2.19E-14	1.42E-12
C5orf42	-0.605117565	4.548781618	1.67E-05	0.000160376
CDC42SE1	0.407559488	6.544227167	0.000122933	0.000878102
S100A10	0.670715665	6.497961729	7.84E-10	2.26E-08
TXNRD3	-0.766674779	4.38453566	1.84E-09	4.93E-08
TAF13	0.793262481	5.466179747	8.08E-11	2.81E-09
CCDC180	-0.718844869	2.685115616	8.46E-05	0.000640539
S100A6	1.196383434	9.477275333	8.84E-29	3.21E-26
RPL12	0.394099065	8.539364999	3.21E-05	0.000277761
ZNF121	-0.476185515	7.853058131	4.01E-07	6.15E-06
VPS13A	-0.636625911	7.54924436	1.25E-11	5.07E-10
MBP	0.509838338	6.683151956	6.17E-07	8.97E-06
C1orf122	0.672602621	3.407199454	8.88E-05	0.000667406
NOL8	-0.562274123	6.037545857	2.35E-07	3.87E-06
MRPL42	-0.440620519	7.323667106	3.64E-06	4.26E-05
ZNF273	-0.690515303	3.100568447	9.18E-05	0.000686142
ZNF84	-0.510524987	4.21109927	0.000124404	0.000886233
NUP62CL	-0.725353732	3.03493047	1.55E-05	0.000149811
ZNF248	-0.58608667	4.125467315	1.36E-05	0.000134181
TOR4A	0.64192987	5.151101424	2.21E-07	3.65E-06
ZNF544	-0.484589638	5.197640658	1.73E-05	0.000165068
SULT1C2	-1.320647948	2.245088043	2.95E-10	9.29E-09
ASNA1	0.765979583	5.128802832	4.51E-09	1.11E-07
ZNF26	-0.872765212	3.106367117	1.48E-07	2.55E-06
TXNRD1	0.640739326	10.46056953	4.26E-11	1.57E-09
NRARP	-0.717479835	2.955504586	7.04E-05	0.000546126
ZNF587	-0.518088006	5.7846955	1.11E-06	1.48E-05
TMA16	-0.424618453	5.652070881	8.92E-05	0.000669945
MAFK	0.513187465	5.884738723	3.49E-06	4.10E-05
WDHD1	-0.708667417	5.336353092	2.23E-09	5.89E-08
SMURF1	0.440431854	6.304122995	2.95E-05	0.00025869
SLC5A3	-0.763736661	5.828498225	1.99E-12	9.80E-11
MT-ND2	0.467433039	12.19836561	5.54E-05	0.000443845
TMEM184B	0.439261139	6.624753993	8.51E-05	0.000643145
LRIG2	-0.461787976	5.701238478	4.84E-05	0.000396576
MT-CO1	0.426885138	13.86253777	7.90E-05	0.000604902
PNP	0.553716182	5.730735868	2.10E-06	2.63E-05
SUCNR1	1.815235876	0.60108729	2.51E-05	0.000226567
NA	0.739955216	4.249081963	2.62E-07	4.24E-06
RUSC2	0.58534862	4.482121766	7.33E-06	7.84E-05
R3HDM4	0.679609503	6.281508849	3.14E-10	9.84E-09
GRK5	0.790381761	4.312545228	1.29E-08	2.86E-07
MT-ND4	0.46330193	14.46948254	9.59E-05	0.000710864
MT-ND1	0.494069066	12.16056144	2.89E-05	0.000254784
SHISA4	0.749851054	3.131251349	4.79E-05	0.000393471
L1CAM	1.065999246	5.632104396	5.24E-20	7.64E-18
NOS1AP	-0.929624399	2.296294717	7.11E-06	7.64E-05
GPRASP1	-1.169170406	1.703107368	1.42E-07	2.46E-06
MT-CO3	0.45661419	13.81617689	7.37E-05	0.000569732
L3MBTL3	-0.687152199	5.926093947	3.35E-11	1.25E-09
KIF1BP	0.467430472	5.53145207	4.32E-05	0.000362257
CHML	-0.550083255	5.020131888	3.57E-06	4.18E-05
SAMD5	-0.8549827	4.187761003	1.05E-10	3.59E-09
METTL10	-0.774012594	4.69936805	4.01E-10	1.23E-08
GDI1	0.51856765	7.54621609	1.24E-07	2.18E-06
ZDHHC18	0.455447975	5.663174974	5.33E-05	0.000430377
ZNF551	-0.592213766	3.711707961	5.33E-05	0.00043002
NA	-1.030742085	1.531041538	1.88E-05	0.000176374
TBC1D8	0.484488482	6.473033749	2.14E-06	2.67E-05
AKT1S1	0.418890015	6.146775611	9.44E-05	0.000701717
RANBP17	-0.785912004	3.831961927	2.68E-08	5.48E-07
TCTN1	-0.543486908	4.262375635	4.65E-05	0.000384443
ARHGEF34P	0.885252972	2.569505985	1.74E-05	0.000165182
NA	-1.296255019	1.548298658	1.75E-07	2.94E-06
PSENEN	0.710366209	3.432196139	2.37E-05	0.000215194
SAMD9	0.70442507	4.855977727	3.08E-08	6.23E-07
ATP6AP1L	-0.854041515	4.394189425	3.27E-11	1.22E-09
