Symbol	ID	logFC	AveExpr	t	P.Value	adj.P.Val	B
PSD4	11751418_a_at	0.615608843	4.472875518	6.100889638	0.000430893	0.012401371	0.290182502
MAT2A	11751457_a_at	0.863455967	8.254793605	5.231149322	0.001090366	0.020694406	-0.699945772
GRB14	11751465_a_at	0.59214224	6.025633118	5.165643839	0.001174031	0.021645214	-0.778890277
ABCB6 /// ATG9A	11751468_a_at	0.67525316	5.375456184	7.217374081	0.000148967	0.006690662	1.415799992
SLC25A19	11751502_a_at	-0.590335319	6.961296637	-5.711976691	0.000644919	0.015625148	-0.139477436
RARA	11751510_s_at	0.515643436	5.944665731	5.100900725	0.00126376	0.022348996	-0.857537108
CD46	11751532_x_at	0.85239306	8.439381463	6.81131098	0.000215867	0.008308181	1.023957553
ANKRD32	11751581_a_at	-0.913169993	4.978133121	-6.97304434	0.000185847	0.007659022	1.182324956
ASB8	11751585_a_at	0.488925561	7.781774197	5.193955032	0.001137029	0.021284896	-0.744693419
UCHL5	11751587_a_at	-0.666509375	7.748194275	-6.391538912	0.000322549	0.010496099	0.598113994
UCHL5	11751588_x_at	-0.499881447	7.960774058	-5.233057997	0.001088029	0.020688441	-0.697654961
RMND1	11751591_s_at	0.816929113	8.573881476	6.906828048	0.000197532	0.007922905	1.117860473
WDR3	11751592_a_at	0.507053519	4.540042878	5.075662984	0.001300771	0.022700957	-0.888362603
TRAFD1	11751611_a_at	1.07362166	7.203598572	8.628230634	4.62E-05	0.003521156	2.640324495
HLA-E	11751618_x_at	0.796385832	9.91204432	7.0101485	0.000179639	0.007506375	1.21822327
ASF1B	11751629_a_at	-1.430006941	7.147231879	-14.13771613	1.56E-06	0.000793313	5.988842202
EFHD1	11751649_a_at	0.908490645	5.116518142	9.6447198	2.18E-05	0.002432527	3.408900842
PLSCR1	11751651_s_at	0.477103563	9.754387832	4.987034608	0.001440558	0.02411242	-0.997362771
C12orf48	11751665_x_at	-0.891605266	5.423371301	-9.168856851	3.07E-05	0.00287683	3.059772557
TUFT1	11751666_a_at	0.768928666	5.757775793	5.080582312	0.001293464	0.022629901	-0.882346708
LGALS8	11751671_a_at	0.766290062	8.036567609	6.784748124	0.000221299	0.008428925	0.997650114
AGA	11751780_a_at	0.573304946	7.715152537	5.010525074	0.001401958	0.023778882	-0.968359089
SPC24	11751804_x_at	-0.66829612	5.895093465	-5.644723328	0.000692817	0.016316173	-0.215889695
TYMS	11751805_a_at	-1.585394258	8.335061362	-15.97504435	6.60E-07	0.000629126	6.767546813
GINS4	11751810_x_at	-0.894886346	5.223996751	-8.317985045	5.89E-05	0.004018986	2.3878854
MCM6	11751822_a_at	-0.612512563	7.239010273	-5.263266229	0.001051776	0.020342964	-0.661469758
HSPA4	11751837_a_at	1.113525657	7.382740354	6.639574408	0.000253827	0.00910067	0.852364535
STIL	11751932_x_at	-1.500627308	6.408250353	-11.84401363	5.35E-06	0.001156453	4.813970609
MYO19	11751952_a_at	-0.730834643	7.796958573	-7.38837028	0.000128045	0.006139895	1.575191263
ABCC5	11751955_a_at	0.589477202	7.093726936	5.561520556	0.000757633	0.016996524	-0.31130429
DIAPH3	11752028_a_at	-0.871207346	4.339022794	-6.831106617	0.000211916	0.008231043	1.043507881
DNA2	11752058_a_at	-1.324461844	5.377587204	-11.66818179	5.93E-06	0.001204965	4.712798926
EIF2S1	11752101_s_at	-0.646557283	8.929684836	-6.018031794	0.000468827	0.013043603	0.200362608
ADAM22	11752150_a_at	0.874126961	6.084699031	9.379984811	2.64E-05	0.00267996	3.216902294
KDM2B	11752163_a_at	-0.814662178	5.785567344	-5.180021554	0.001155076	0.021459872	-0.761508813
DBF4	11752175_x_at	-0.593481117	8.394463304	-5.143717884	0.001203604	0.021934248	-0.805455578
DNAJA3	11752183_s_at	-0.546034231	8.983196955	-5.492548901	0.000816489	0.017716849	-0.391143634
VAV3	11752220_a_at	1.158330051	5.415193782	7.667502749	0.000100605	0.005466705	1.828542386
PPFIBP2	11752282_a_at	0.574379067	3.970173413	5.284176643	0.001027465	0.020069245	-0.636500169
USP32 /// USP6	11752293_s_at	1.310186431	7.046307302	7.53562577	0.000112647	0.005815045	1.709885039
C12orf48	11752305_a_at	-1.130675643	7.485911716	-9.172676006	3.07E-05	0.00287683	3.06264729
IGF1R	11752328_a_at	0.783545461	4.033735757	6.298573881	0.00035348	0.01112946	0.500814122
CCDC41	11752380_a_at	-0.714101844	4.193421796	-5.868647989	0.000546995	0.014130225	0.036090982
CAMTA1	11752426_a_at	-0.661166487	6.235271607	-6.981889689	0.000184345	0.00762253	1.190897404
CXCR7	11752501_a_at	-0.929320802	9.292056044	-9.073230371	3.30E-05	0.002973474	2.987398215
SMC1A	11752632_a_at	-0.956666474	7.682332976	-6.390686968	0.000322818	0.010497962	0.597227348
C1orf112	11752665_a_at	-0.585413116	5.063821905	-5.895366004	0.000532008	0.013942965	0.065694417
SPDEF	11752674_a_at	1.270364304	8.820105497	12.38554179	3.92E-06	0.000994292	5.114853814
PRR11	11752694_x_at	-0.821687249	7.325966625	-8.435254331	5.37E-05	0.003833798	2.484349389
C14orf145	11752713_x_at	-0.770457325	4.035916796	-5.622773787	0.000709296	0.016458792	-0.240965884
CLEC7A	11752737_a_at	1.013839154	5.183945543	9.641087081	2.19E-05	0.002432527	3.406303173
MARVELD2	11752759_x_at	-0.5347991	6.259840795	-4.981971511	0.001449031	0.024211397	-1.003624947
TXNIP	11752765_s_at	0.842886995	9.82523428	8.179937089	6.58E-05	0.00423395	2.272662925
CHST15	11752771_a_at	0.529125331	6.772595321	5.455603975	0.000850092	0.018011685	-0.434189368
VGLL4	11752788_a_at	0.876403235	6.565257237	7.901152964	8.27E-05	0.004887822	2.034323007
PCMTD2	11752797_a_at	0.708833731	7.135165735	5.846598204	0.000559718	0.01429976	0.011586333
SP110	11752801_a_at	0.659760578	6.476415294	5.811929304	0.000580393	0.014623667	-0.027077397
SP110	11752802_x_at	0.689788602	6.055536037	5.667668057	0.000676045	0.016056073	-0.189748992
TNFRSF1A	11752814_s_at	0.509904194	6.902283782	5.15517367	0.001188051	0.021770671	-0.791567003
TPP1	11752817_s_at	0.534549578	5.416248195	5.068432425	0.001311595	0.02282608	-0.897211436
CD55	11752832_x_at	0.506850053	10.81324504	5.241831378	0.00107736	0.020604294	-0.687131923
TM7SF2	11752841_x_at	0.868876061	9.779044644	9.2548524	2.89E-05	0.002812547	3.124211884
DMKN	11752848_x_at	0.615871514	6.315179622	5.432958484	0.000871446	0.018322162	-0.460671179
ACTB	11752865_x_at	-0.739196979	10.9590495	-7.864167288	8.52E-05	0.004971299	2.002121227
TUBB	11752877_x_at	-0.708120686	9.050471497	-7.61298078	0.000105399	0.005633594	1.779708831
MCM7	11752905_a_at	-1.01834567	8.942902145	-9.457221112	2.49E-05	0.002605214	3.27348725
TUBB	11752922_x_at	-0.615564126	11.19873408	-6.307404516	0.000350404	0.011074876	0.510104276
PPIA	11752928_x_at	-0.806948958	6.505549891	-8.438563417	5.35E-05	0.003833798	2.487052786
SIDT1	11752929_a_at	0.623848204	5.985754536	6.233746335	0.000377009	0.011604516	0.432303898
GRHL2	11752934_a_at	0.591967849	5.007311604	5.826657934	0.000571507	0.014488342	-0.010631411
PRCP	11752948_a_at	0.550519171	8.951342378	5.234051349	0.001086815	0.02067519	-0.696462941
RPL15	11752951_x_at	-0.528129295	11.36509483	-5.257070821	0.001059101	0.020408063	-0.6688801
CKB /// LOC100508025 /// LOC100508484	11753004_a_at	0.728667798	7.869417035	7.617537957	0.000104988	0.005617727	1.783802535
EXOSC9	11753011_a_at	-0.632634162	8.705141503	-6.589611173	0.000266234	0.009392201	0.801766547
DBF4	11753043_s_at	-0.861490077	7.70890699	-8.228233297	6.33E-05	0.004152685	2.313180784
TM4SF1	11753131_x_at	-0.570830366	4.839453003	-5.178374268	0.00115723	0.021476233	-0.763498702
SLC17A5	11753191_a_at	0.694835245	6.016557965	5.705510717	0.00064936	0.015678094	-0.146796474
GCFC1	11753218_a_at	-0.679939674	6.065597682	-5.981508263	0.000486718	0.013329566	0.160478092
MAGT1	11753222_s_at	0.628924003	7.673235526	5.164544365	0.001175494	0.02166087	-0.780220703
C3orf31	11753234_a_at	-0.531775385	6.582611709	-5.582885038	0.00074037	0.016763308	-0.286710688
SGOL2	11753254_a_at	-1.084059222	6.752705784	-8.656938054	4.52E-05	0.003466259	2.663238918
TCEA3	11753266_a_at	0.642395755	6.49492435	6.844911672	0.000209208	0.008179115	1.057114166
SGK494 /// SPAG5	11753279_a_at	-1.076463179	6.33422262	-7.74763885	9.40E-05	0.005237564	1.899753444
CMTM4	11753282_a_at	0.687179638	5.02076511	5.96711792	0.000493975	0.013463278	0.144714135
HAUS7 /// TREX2	11753283_a_at	-0.822086175	7.056829131	-8.786237484	4.09E-05	0.003308165	2.765536687
CD44	11753291_a_at	0.936245602	8.47451325	9.878688594	1.86E-05	0.002304406	3.57409436
CD44	11753292_x_at	0.749601888	8.494941926	7.544122283	0.000111824	0.005801588	1.717585478
G2E3	11753320_s_at	-0.76149451	6.319888071	-5.054687249	0.001332445	0.023015817	-0.914054311
TUBB	11753356_x_at	-0.602042199	11.46435387	-6.107537666	0.000428001	0.012384702	0.297349481
HLA-E	11753404_x_at	1.078435736	9.09777337	9.206412996	2.99E-05	0.002852151	3.087989344
RRM2B	11753420_a_at	0.6861926	5.648789236	5.555407713	0.000762654	0.017011931	-0.31835297
RND3	11753427_a_at	0.607991786	5.362646734	5.088069574	0.001282429	0.022548427	-0.873197346
GBA /// GBAP1	11753439_a_at	0.548981371	7.883250807	5.408880602	0.000894806	0.018554016	-0.488908975
GBA	11753440_x_at	0.885073157	7.730259179	7.228132536	0.000147543	0.006644796	1.425924307
HMOX1	11753445_a_at	1.059800989	6.048276525	7.459431739	0.000120337	0.005979092	1.640483707
HMOX1	11753446_x_at	1.495221227	6.305878828	13.03534617	2.75E-06	0.000914085	5.455815898
SIP1	11753472_a_at	-0.623474743	4.966096395	-6.647977903	0.000251805	0.009064063	0.860844588
SNAPC3	11753481_a_at	0.678825784	5.876649476	6.441378788	0.00030722	0.010184761	0.649823257
ERP29	11753491_s_at	0.711897523	9.676076141	7.559616708	0.00011034	0.005797402	1.731608324
FOXC1	11753509_a_at	-0.639488991	8.528864293	-6.55962934	0.000274004	0.009530449	0.771255572
PNRC1	11753514_s_at	0.757774699	7.960457612	7.497018739	0.000116472	0.005929776	1.674797882
MCM7	11753558_x_at	-1.243298533	8.811153119	-12.69583236	3.30E-06	0.000943849	5.280299327
SNAP23	11753568_x_at	0.538546343	6.637978205	5.449541059	0.000855752	0.018077432	-0.441272165
LETMD1	11753593_a_at	0.937177691	7.192096006	7.907160922	8.22E-05	0.00486931	2.039540816
LETMD1	11753594_x_at	0.84672567	8.547443504	6.965032373	0.000187219	0.007684131	1.174552291
GPER	11753608_a_at	0.945819247	8.143919774	9.506595783	2.41E-05	0.00256385	3.309412633
GPER	11753609_x_at	1.209363499	7.442401853	11.72897541	5.72E-06	0.001200519	4.747977409
VTCN1	11753610_a_at	0.853370683	6.729126224	6.54528758	0.00027781	0.009603048	0.756621197
DUSP3	11753617_a_at	0.783760868	6.89898135	7.704634366	9.75E-05	0.005354094	1.861621613
EIF5A /// EIF5AL1	11753619_s_at	-0.492616239	10.62565863	-5.09888152	0.001266678	0.022358847	-0.859999904
TMEM9	11753625_a_at	0.59954946	9.93396905	6.219153399	0.000382543	0.011709329	0.416806604
MUC1	11753640_x_at	0.540151175	8.353496157	5.678006765	0.000668636	0.015941294	-0.177994351
MUC1	11753651_x_at	0.505994752	8.178036604	5.307932069	0.0010006	0.019794525	-0.608210686
ID1	11753661_a_at	0.532980914	8.555120918	5.609552478	0.000719432	0.016531235	-0.256103304
RDM1	11753663_a_at	-0.742484885	4.237254044	-5.871517753	0.000545363	0.014122808	0.039275345
PFN2	11753674_a_at	0.556406905	6.570638058	5.921346457	0.000517873	0.013743754	0.094387233
STMN1	11753704_a_at	-0.661246158	8.72005344	-6.913861928	0.000196253	0.007909882	1.124732735
STMN1	11753705_x_at	-0.76988762	9.907973818	-7.319659472	0.000136028	0.0063456	1.51153312
CALM3	11753706_a_at	0.952241826	8.874963826	9.40367708	2.59E-05	0.002657646	3.234310253
GMFB	11753720_x_at	0.635083482	7.693933923	6.558186857	0.000274384	0.00953697	0.769784816
CDKN3	11753763_x_at	-0.850527678	9.461744717	-8.533600115	4.97E-05	0.003676133	2.564263242
ENSA	11753779_x_at	0.599215105	9.96530051	5.198598367	0.001131085	0.021197668	-0.739096027
NEK2	11753780_x_at	-1.249209127	5.090974326	-11.08270845	8.46E-06	0.001511921	4.362887652
MSMB	11753787_x_at	0.483611139	8.154512364	5.147903855	0.001197895	0.02185396	-0.800378417
CDKN3	11753788_x_at	-0.793685845	8.983212477	-8.469141532	5.23E-05	0.003775875	2.511986014
PRKAR1A	11753791_s_at	0.784667678	8.784550036	5.720134124	0.000639364	0.015542895	-0.130252107
KIAA0101	11753793_x_at	-0.916458981	10.32173042	-9.728258639	2.06E-05	0.002397555	3.468358701
CDKN3	11753831_x_at	-0.910239352	8.961545937	-9.077776828	3.29E-05	0.002973081	2.990856456
UFM1	11753842_x_at	0.623849169	8.99228534	5.996562659	0.000479253	0.013207474	0.176939586
CDKN3	11753880_x_at	-0.973974772	7.163475382	-6.100187099	0.0004312	0.012401371	0.28942478
TUBB	11753891_x_at	-0.708819086	12.13962717	-7.439175637	0.00012248	0.006027655	1.621928024
TP53TG1	11753903_a_at	0.690132325	8.703727273	6.723889943	0.00023433	0.008733566	0.937056736
SSX2IP	11753913_a_at	-0.607316148	7.473047237	-4.976590746	0.001458096	0.024340119	-1.010284212
NUP85	11753918_a_at	-0.946280819	9.094042762	-9.659808865	2.16E-05	0.002420781	3.419679816
C10orf78	11753941_x_at	-0.646514866	6.915303117	-6.079622739	0.000440292	0.012524284	0.267216048
ENTPD4	11753950_a_at	0.599053869	6.013950765	6.406353209	0.000317905	0.010385489	0.613516912
GALT	11753952_a_at	0.585997628	8.245011867	6.088262023	0.000436447	0.012472246	0.276552999
IGF2R	11753961_a_at	0.868187922	6.615056479	6.784658874	0.000221317	0.008428925	0.997561579
ZNF204P	11753966_a_at	0.892196352	4.855243827	7.831957206	8.76E-05	0.005024624	1.973964265
MUC1	11753973_x_at	0.557526217	7.92325949	5.993372775	0.000480824	0.013236031	0.173454101
RAB13	11753979_s_at	0.533365868	9.318277355	5.344850468	0.00096038	0.019322766	-0.564408892
DMKN	11753985_x_at	0.712601939	7.283662376	5.959195182	0.000498022	0.013489192	0.136023195
CKS1B	11754031_s_at	-0.832847066	9.2529667	-8.318841646	5.88E-05	0.004018986	2.388594707
IRF1	11754035_a_at	0.679311457	5.449468077	5.003914281	0.001412704	0.023898605	-0.976513126
FXYD3	11754040_a_at	0.757539493	6.101609611	7.992432453	7.66E-05	0.004640248	2.113207009
FXYD3	11754041_x_at	0.698451539	9.005610481	7.429499321	0.000123518	0.006027655	1.613048281
CLSPN	11754044_at	-0.995652936	5.306048915	-10.34351818	1.36E-05	0.001936867	3.890370242
NUP85	11754052_a_at	-0.798352642	9.207211489	-8.058208723	7.26E-05	0.004498619	2.169536678
ASF1B	11754063_a_at	-0.843305999	7.43880281	-9.042197711	3.37E-05	0.003003508	2.963746991
CSRP1	11754068_a_at	0.498205712	8.577993136	5.200052838	0.00112923	0.021178943	-0.737343361
BIRC5	11754109_s_at	-1.017492348	7.154001501	-9.550861471	2.33E-05	0.002520452	3.341457958
BIRC5	11754110_x_at	-0.724414717	8.294959875	-6.887481673	0.0002011	0.007985364	1.098928492
COMT	11754132_x_at	0.50359911	9.080898355	5.390966564	0.000912637	0.018813201	-0.509972242
EIF1	11754143_x_at	0.485832939	13.03812091	5.1738099	0.001163223	0.021534302	-0.769014454
TMEM37	11754171_a_at	0.681593295	5.821900393	6.345094619	0.000337607	0.010787501	0.549642699
HMGB3	11754183_s_at	-0.649375177	7.97063017	-6.11477803	0.000424876	0.012344287	0.305148364
EIF2AK1	11754188_s_at	1.269770901	7.566258701	5.679780526	0.000667374	0.015941294	-0.17597917
AKR1C1 /// AKR1C2	11754189_s_at	0.618756813	9.926031253	5.737048553	0.000628015	0.015357511	-0.111152948
GPN3	11754215_a_at	-0.504455148	8.976162515	-5.359533389	0.000944885	0.019174697	-0.547043364
CEP152	11754233_a_at	-1.164815856	6.377710904	-7.438940353	0.000122505	0.006027655	1.62171223
PTPRF	11754236_a_at	1.014732077	7.451626661	7.531211169	0.000113077	0.005821805	1.705881015
H2AFX	11754243_a_at	-0.680842379	12.00048903	-7.141682222	0.000159432	0.00694027	1.344200551
ST6GALNAC4	11754275_s_at	0.608145078	7.871503468	5.256135212	0.001060212	0.020408063	-0.669999671
MXD4	11754299_a_at	1.209799537	8.029159591	12.10950685	4.59E-06	0.001095774	4.963463401
ATP2A2	11754302_a_at	-0.686466622	6.838837902	-5.810662295	0.000581165	0.014623667	-0.028493536
SEPHS1	11754308_s_at	-0.620300992	8.933142272	-6.126941316	0.000419684	0.01229855	0.318234285
PIK3R3	11754316_a_at	0.6623137	9.840195681	6.349396883	0.000336179	0.010749155	0.554144335
SMC4	11754320_a_at	-0.933967995	9.950864535	-8.754452878	4.19E-05	0.00334919	2.740526785
DOCK1	11754336_s_at	-0.723336417	7.381531617	-5.189707538	0.001142497	0.021363016	-0.749816415
LOC100129637	11754348_s_at	-0.636825442	7.192206472	-6.579830355	0.000268741	0.009427658	0.791825366
RRM2	11754360_a_at	-1.637309678	10.18942379	-16.60250242	5.03E-07	0.000598511	7.006202445
CCDC51	11754391_a_at	-0.543807759	7.711251631	-5.504189146	0.00080621	0.017594067	-0.377621681
PREPL	11754420_a_at	0.575954538	8.020248037	5.100804336	0.001263899	0.022348996	-0.857654659
CENPJ	11754425_a_at	-1.291897703	6.673212588	-9.365396012	2.66E-05	0.002697165	3.206160799
CCND3	11754434_a_at	-0.573460247	7.907359964	-5.873732756	0.000544107	0.014114554	0.0417324
C12orf29	11754445_a_at	-0.823048494	7.836859237	-8.024225072	7.47E-05	0.004562764	2.140487109
ZNF761	11754446_x_at	-0.613295455	7.220113559	-6.035842704	0.000460368	0.012889587	0.219747497
LRP10 /// RAB13	11754454_s_at	0.482328929	11.8254577	5.050119747	0.001339455	0.023107672	-0.919657381
UCP2	11754461_s_at	0.662018355	9.635282321	7.056852381	0.000172152	0.007323374	1.263182156
CHTF18	11754470_a_at	-0.867791947	8.392804922	-8.453547664	5.29E-05	0.003816814	2.499281659
NEIL1	11754518_a_at	0.625438322	6.23618367	5.925307443	0.000515754	0.013710443	0.098753675
CCDC14	11754530_a_at	-0.807809569	7.507579213	-5.427615473	0.000876571	0.018353461	-0.466930088
MGC45800	11754539_s_at	-0.680274022	4.822191521	-5.692228436	0.000658591	0.015823759	-0.161849423
TMEM25	11754546_a_at	0.640100523	8.320390954	6.812844883	0.000215558	0.008308181	1.025474123
FAM82B	11754548_a_at	-0.966500846	7.278980804	-6.228080174	0.000379147	0.011648599	0.426289892
ATF5	11754592_x_at	-0.770977994	7.377429452	-7.269927172	0.000142154	0.006516761	1.46513235
PAICS	11754596_x_at	-0.600850059	10.19540514	-6.270824926	0.000363345	0.011336084	0.471555573
DNAJA3	11754598_s_at	-0.509491872	8.946066476	-5.417833655	0.00088604	0.018463571	-0.478399357
41163	11754612_a_at	-0.761192134	7.853888777	-6.808424213	0.00021645	0.008317685	1.021102642
RAB37	11754627_s_at	0.492669007	5.81540382	5.252402814	0.001064657	0.020464151	-0.674467221
UBFD1	11754648_a_at	-0.649370744	9.442109198	-6.449165424	0.000304899	0.010162284	0.657873501
CENPE	11754676_a_at	-1.272998791	7.932473009	-10.84047996	9.85E-06	0.001637241	4.211974197
ZWILCH	11754687_a_at	-1.184410488	7.620588771	-9.97521872	1.74E-05	0.002223266	3.641057525
HUWE1	11754690_a_at	-0.541778666	4.165417636	-5.628589092	0.000704888	0.016405538	-0.234315598
CENPN	11754696_x_at	-1.513714598	7.951542373	-11.66630105	5.94E-06	0.001204965	4.711707256
DNAJC11	11754704_a_at	-0.478470582	7.843051245	-5.05677722	0.001329252	0.022979848	-0.911491523
ZNF185	11754710_s_at	-0.573676493	7.694504204	-5.895219316	0.000532089	0.013942965	0.065532152
GRAMD1A	11754760_a_at	0.947545969	8.50875455	9.751934831	2.03E-05	0.002383231	3.485113349
KPNA2 /// LOC146880 /// PLEKHM1P	11754765_s_at	-0.683310693	12.80211385	-6.94051597	0.000191488	0.007800555	1.150721475
C11orf61	11754779_a_at	-0.691093451	5.011879163	-5.462607873	0.000843605	0.017939227	-0.42601387
POLD4	11754788_x_at	0.757664192	9.603340902	6.750771166	0.000228471	0.008612472	0.963876164
ZC3H18	11754791_x_at	-0.497518131	7.368783876	-5.18188558	0.001152643	0.021459872	-0.759257589
CHUK	11754797_a_at	-0.740975984	8.158511852	-5.125480577	0.00122883	0.022140856	-0.82760578
NUP93	11754814_a_at	-0.7373611	9.339098896	-7.178589696	0.00015423	0.006832928	1.379193511
HSPC159	11754824_a_at	0.589522584	4.489394157	5.215389352	0.001109874	0.020934294	-0.718881462
USP37	11754852_a_at	-0.859873853	7.064518788	-6.95830987	0.000188378	0.007705614	1.168024785
PDZK1 /// PDZK1P1	11754853_s_at	-1.449499731	8.226068593	-12.42472717	3.84E-06	0.000979554	5.136019766
GMNN	11754937_a_at	-1.598416843	9.24738389	-10.50407914	1.22E-05	0.001822139	3.996087543
TSN	11754940_s_at	-0.563749575	9.346884849	-5.48565996	0.000822641	0.017791023	-0.399155335
TKT	11754945_x_at	0.607179695	11.19532863	5.553168066	0.000764503	0.017013971	-0.320936821
NCOA7	11754951_a_at	-0.582867388	7.853310718	-5.386648868	0.000916994	0.018848255	-0.515055906
EWSR1	11754982_x_at	-0.495516616	10.24335336	-5.083071768	0.001289783	0.02260546	-0.879303695
DAZAP1	11754983_s_at	-0.615266199	10.01288663	-5.617215347	0.000713538	0.016494131	-0.247326881
PXDN	11754993_s_at	0.704708448	6.646686617	7.408527626	0.000125803	0.00610455	1.59376805
PCF11	11755004_a_at	0.564263395	4.805915766	4.987465859	0.001439839	0.024108536	-0.996829564
DENND1A	11755028_a_at	-0.927539726	6.715401459	-9.058537731	3.33E-05	0.002989665	2.976210465
ASAP1	11755032_s_at	-0.636117742	7.630198007	-5.039518143	0.001355883	0.023253437	-0.932674579
PLCB4	11755050_s_at	0.805652898	6.564528667	6.241998922	0.000373919	0.011552506	0.441055622
HMCN1	11755071_a_at	-0.852964147	3.86874713	-7.836996295	8.72E-05	0.005024624	1.978376236
CD55	11755084_x_at	0.673790517	10.6148664	7.005383956	0.000180423	0.007506487	1.213622535
MEX3D	11755094_a_at	-0.722524225	8.417818284	-7.169971267	0.000155427	0.006850524	1.371035972
CEP76	11755101_a_at	-0.665413372	6.537448458	-5.555100413	0.000762907	0.017011931	-0.318707456
PSME4	11755120_a_at	-0.558360963	7.931908059	-4.989268655	0.001436837	0.02409087	-0.994600856
SNHG7 /// SNORA43	11755132_s_at	0.61863043	9.73774554	5.95267307	0.000501382	0.013531016	0.128862315
SNHG7	11755133_x_at	0.479160507	10.21106193	5.08114978	0.001292624	0.022629901	-0.881652977
CCDC109B	11755137_a_at	-0.615248738	8.273790968	-5.909818879	0.000524092	0.013812537	0.08166752
ARNTL	11755151_a_at	-0.953302849	6.14857316	-7.729671968	9.54E-05	0.005277727	1.883845643
CATSPERG	11755158_a_at	0.602436942	4.799922772	5.255592155	0.001060857	0.020408063	-0.670649565
CENPL	11755168_x_at	-0.790554768	7.568858958	-7.344032017	0.000133134	0.006290524	1.534172916
H2AFJ	11755186_s_at	-0.715233928	6.350663461	-6.880802233	0.000202349	0.00801862	1.092381843
POLR1D	11755190_a_at	0.485660127	9.20168905	5.182183233	0.001152255	0.021459872	-0.758898154
NT5E	11755207_a_at	-2.593883119	5.949708669	-18.81475153	2.07E-07	0.000579569	7.754481044
ZNF142	11755217_a_at	-0.598406163	7.512565197	-6.103050302	0.000429951	0.012401183	0.292512472
TTLL4	11755225_a_at	-0.491177204	4.674509146	-5.120179711	0.001236271	0.022148988	-0.834053185
FAR2	11755235_a_at	0.788051007	5.901288163	7.564637607	0.000109865	0.005791	1.736146875
SUCLA2	11755266_x_at	-0.559052529	7.902184122	-5.177292155	0.001158648	0.021486429	-0.76480609
DDX18	11755268_a_at	-0.650080174	9.159360544	-6.115777396	0.000424447	0.012344287	0.306224275
FTL	11755280_x_at	0.60671085	12.21288771	5.954882859	0.000500241	0.01352016	0.131289173
PSAP	11755296_a_at	1.061051552	10.43500112	8.053739191	7.29E-05	0.004508003	2.165722581
C9orf140	11755299_s_at	-0.507237739	8.151706399	-5.24357657	0.001075251	0.020579872	-0.685040037
C9orf140	11755300_x_at	-0.509205663	8.877700939	-5.284157684	0.001027487	0.020069245	-0.636522779
GAPVD1	11755390_a_at	-0.671756744	7.525564019	-5.798486232	0.000588638	0.014707036	-0.042114036
STK39	11755400_s_at	-0.783374911	8.209116612	-7.009676086	0.000179716	0.007506375	1.217767216
NPLOC4	11755406_x_at	0.622693362	6.765278583	5.031437171	0.001368554	0.023413962	-0.94260803
BRCA1	11755416_x_at	-0.927686562	5.249384704	-6.802987493	0.000217553	0.008346746	1.015723206
TCERG1	11755437_a_at	-0.795635069	7.809138013	-8.321738528	5.87E-05	0.004018986	2.390992952
WDR67	11755464_a_at	-0.694241663	6.56514128	-7.268535527	0.00014233	0.006516761	1.463829973
CDCA2	11755466_a_at	-1.398140608	6.959664854	-13.87935627	1.77E-06	0.000804476	5.868728051
CHEK2	11755467_x_at	-0.711436471	6.971669814	-6.580462039	0.000268579	0.009427658	0.792467764
MCM7	11755469_x_at	-1.293721613	10.85590954	-12.90975768	2.94E-06	0.000919153	5.391547032
NUP107	11755484_a_at	-0.755328519	10.15758885	-7.659811346	0.000101266	0.005472868	1.821672368
EXOC7	11755490_x_at	0.483855897	7.604833158	5.075686618	0.001300736	0.022700957	-0.888333692
NUPL1	11755541_x_at	-0.622304316	5.256030765	-5.160209858	0.001181284	0.021694866	-0.785467437
LFNG	11755546_a_at	0.509118263	6.990835404	5.475303975	0.000831987	0.017842143	-0.411211921
FANCM	11755555_a_at	-1.185309499	6.132200198	-7.038647193	0.000175028	0.007385348	1.245687176
FAM161A	11755583_a_at	-0.75070361	4.229129089	-7.853370681	8.60E-05	0.004990864	1.992694958
FAM161A	11755584_x_at	-0.905992925	5.170046559	-9.40310524	2.59E-05	0.002657646	3.23389062
IFI30	11755606_x_at	0.624107918	10.70316432	6.689561364	0.000242059	0.008904674	0.902679536
FAM54A	11755624_a_at	-1.902417138	6.798812768	-13.25700071	2.44E-06	0.000864165	5.567411385
UBXN8	11755633_a_at	-0.74937987	6.641164092	-7.124519476	0.000161918	0.007006721	1.327875355
TNS3	11755643_a_at	-0.970546048	7.562460162	-9.714735507	2.08E-05	0.002397555	3.458769867
HMGB1	11755681_x_at	-0.691365891	11.30111059	-6.499808578	0.000290276	0.009847309	0.710044488
LGR6	11755697_a_at	0.763992091	5.496240278	5.541537507	0.000774185	0.017160005	-0.334366309
GTPBP8	11755710_a_at	-0.588135214	7.55104222	-5.785539226	0.000596702	0.014848547	-0.056619397
CD46	11755715_x_at	0.842455995	7.417351204	5.861075479	0.000551328	0.014197688	0.027682917
NLRC5	11755758_s_at	0.530390028	5.35455024	5.125494829	0.00122881	0.022140856	-0.827588451
NUP188	11755763_a_at	-0.691872481	8.933984961	-7.438494692	0.000122553	0.006027655	1.621303468
FGFR3	11755786_a_at	-1.098949548	5.996839048	-9.043685708	3.37E-05	0.003003508	2.964882903
SASS6	11755791_a_at	-1.537148829	6.054136614	-6.891628326	0.00020033	0.007971363	1.10299005
